,소분류코드,중분류명,소분류명
3788,C150302,쿠키케이크,쿠키
3789,C150303,쿠키케이크,샌드
3790,C150304,쿠키케이크,스틱과자
3791,C150305,쿠키케이크,쿠키케이크
3792,C150306,쿠키케이크,파이
3793,C150307,쿠키케이크,과자세트
3794,C150401,스낵,감자스낵
3795,C150402,스낵,고구마스낵
3796,C150403,스낵,옥수수스낵
3797,C150404,스낵,쌀스낵
3798,C150405,스낵,일반스낵
3799,C150406,스낵,영양바
3800,C150407,스낵,팝콘
3801,C150501,캔디껌류,일반껌
3802,C150502,캔디껌류,기능성껌
3803,C150503,캔디껌류,풍선껌
3804,C150504,캔디껌류,하드캔디
3805,C150505,캔디껌류,소프트캔디
3806,C150506,캔디껌류,젤리
3807,C150507,캔디껌류,양갱
3808,C150508,캔디껌류,캐러멜
3809,C150509,캔디껌류,토이캔디
3810,C150510,캔디껌류,기능성캔디
3811,C150511,캔디껌류,사탕/캔디세트
3812,C150601,초콜렛,판초콜릿
3813,C150602,초콜렛,쉘초콜릿
3814,C150603,초콜렛,바초콜릿
3815,C150604,초콜렛,초콜릿세트
3816,C150701,전통과자,기타전통과자
3817,C150801,씨리얼,일반시리얼
3818,C150802,씨리얼,기능성시리얼
3819,C160101,세탁세제,분말세탁세제
3820,C160102,세탁세제,액상세탁세제
3821,C160103,세탁세제,세탁비누
3822,C160104,세탁세제,분말표백제
3823,C160105,세탁세제,액상표백제
3824,C160106,세탁세제,부분세탁제
3825,C160107,세탁세제,섬유유연제/향기지속제
3826,C160108,세탁세제,특수용세탁세제
3827,C160201,화장지,롤티슈
3828,C160202,화장지,각티슈/미용티슈
3829,C160203,화장지,물티슈
3830,C160204,화장지,키친타올
3831,C160205,화장지,냅킨
3832,C160206,화장지,유아용물티슈
3833,C160301,주방주거세제,일반주방세제
3834,C160302,주방주거세제,다목적주방세제
3835,C160303,주방주거세제,주방용청소세제
3836,C160304,주방주거세제,락스
3837,C160305,주방주거세제,곰팡이제거제/차단제
3838,C160306,주방주거세제,욕실전용청소세제
3839,C160307,주방주거세제,세정제
3840,C160308,주방주거세제,광택제
3841,C160309,주방주거세제,방향제
3842,C160310,주방주거세제,탈취제
3843,C160311,주방주거세제,섬유용탈취제
3844,C160312,주방주거세제,제습제
3845,C160313,주방주거세제,파리/모기살충제
3846,C160314,주방주거세제,개미/바퀴살충제
3847,C160315,주방주거세제,방충제
3848,C160402,유아용품,유아용샴푸/바디워시
3849,C160403,유아용품,유아/아동용치약
3850,C160404,유아용품,유아/아동용칫솔
3851,C160405,유아용품,유아목욕용품
3852,C160406,유아용품,유아용기저귀
3853,C160408,유아용품,젖병소독/건조용품
3854,C160409,유아용품,젖병/젖꼭지
3855,C160501,화장품,아이케어
3856,C160502,화장품,크림/밤/오일
3857,C160504,화장품,스킨케어세트
3858,C160505,화장품,BB/파운데이션/컴팩트류
3859,C160506,화장품,마스카라
3860,C160507,화장품,립스틱/립라이너
3861,C160509,화장품,일반네일/케어류
3862,C160510,화장품,메탈미용소도구
3863,C160511,화장품,메이크업브러쉬
3864,C160512,화장품,스폰지/퍼프
3865,C160513,화장품,풋케어도구
3866,C160515,화장품,남녀공용향수
3867,C160601,두발용품,샴푸
3868,C160602,두발용품,린스/컨디셔너
3869,C160603,두발용품,샴푸/린스세트
3870,C160605,두발용품,헤어에센스
3871,C160606,두발용품,헤어스프레이
3872,C160607,두발용품,헤어무스/젤
3873,C160608,두발용품,헤어왁스
3874,C160609,두발용품,염모제
3875,C160702,생리용품,탐폰
3876,C160703,생리용품,팬티라이너
3877,C160704,생리용품,성인용기저귀
3878,C160801,구강용품,치약
3879,C160802,구강용품,칫솔
3880,B360105,롤러보드,인라인스케이트
3881,B360202,구기용품,야구용품
3882,B360205,구기용품,테니스/배드민턴
3883,B360302,헬스용품,헬스용품
3884,B360305,헬스용품,측정용품
3885,B360308,헬스용품,투기용품
3886,B360404,자전거,자전거용품
3887,B360407,자전거,아동자전거
3888,B360506,스포츠ACC,스포츠잡화
3889,A070105,대형가전,수입A/V
3890,A070301,통신/컴퓨터,MP3 外
3891,A070501,전자/전기,명품오디오
3892,A070604,주방가전,기타국산소형가전
3893,B410306,청소기,살균청소기
3894,B410601,생활소형가전,다리미
3895,B410605,생활소형가전,DIY가전
3896,B410802,기타주방가전,웰빙가전
3897,B410903,조리기,가스/전기레인지
3898,B420502,PC,노트북
3899,B420601,컴퓨터주변기기,키보드
3900,B420605,컴퓨터주변기기,잉크
3901,B420610,컴퓨터주변기기,컴퓨터소품
3902,B420702,전기면도기,전기면도기
3903,B400802,건강가전,치솔살균기
3904,B420801,건강디지털기기,전동칫솔
3905,A020204,액세서리,아이웨어
3906,A020208,액세서리,국산ACC
3907,A020211,액세서리,기타(가발포장담배연구사진수선)
3908,A020601,피혁잡화,네셔널
3909,A020605,피혁잡화,4대 B/D
3910,A020608,피혁잡화,Bag&Bag
3911,A080101,명품,갤러리
3912,A080104,명품,직수입
3913,A080108,명품,명품기타
3914,A080111,명품,어덜트
3915,A080114,명품,명품의류행사
3916,A080118,명품,힐앤토트
3917,A080122,명품,global 편집샵
3918,A080125,명품,어덜트
3919,B450309,액세서리,아동일반악세사리
3920,B450401,피혁브랜드,피혁브랜드
3921,B450702,미입점행사,피혁행사
3922,B450802,지갑,남성지갑
3923,B450901,벨트,여성벨트
3924,B451001,핸드백,합피핸드백
3925,B451103,가방,학생가방
3926,B451106,가방,아동가방
3927,B451203,피혁토탈,명품
3928,B700103,지갑/벨트,지갑
3929,B700204,가방,아동가방
3930,A090303,생활잡화,캔들디퓨져
3931,A090310,생활잡화,단기행사
3932,A090404,식기,수입도자기
3933,A050504,셔츠,남성잡화 ACC
3934,A030114,아동,아동놀이시설
3935,B190105,구강용품,치간칫솔
3936,B860405,일반욕실용품,욕실소품
3937,B180102,기저귀,성인용기저귀
3938,B630701,즉석구이안주,즉석쥐포
3939,B630903,특산물행사,김특산물
3940,B180502,유아위생용품,온라인유아기저귀
3941,B240507,파티/팬시/시즌,기타시즌행사
3942,B240608,미술용품,크레파스
3943,B240806,파티/팬시,편지/카드
3944,B241003,시즌행사,크리스마스용품
3945,B281103,휴대폰용품,온라인휴대폰용품
3946,B700504,우산/양산,장화
3947,B870301,전기용품,멀티탭
3948,B870505,보수용품,포장/이사용품
3949,B870703,건전지,특수전지
3950,B190404,바디용품,핸드워시
3951,B190803,일반헤어케어,일반린스단품
3952,B190905,기능헤어케어,두피샴푸
3953,B340101,국내화장품,남성화장수
3954,B340106,국내화장품,헤어/바디케어
3955,B340202,미용잡화,미용대품
3956,B340405,화장품브랜드샵,색조화장품
3957,B660804,아로마,향수
3958,B200702,야외/시즌용품,캠핑키친용품
3959,B221201,아웃도어퍼니처,야외용의자
3960,C170326,전기전자,모바일배터리/충전기
3961,C170327,전기전자,이어폰/헤드폰
3962,C170328,전기전자,케이스/보호필름
3963,C170329,전기전자,기타모바일액세서리
3964,C170330,전기전자,제습기
3965,C170331,전기전자,가습기
3966,C170332,전기전자,공기청정기
3967,C170333,전기전자,핸디형청소기
3968,C170334,전기전자,기타청소기
3969,C170335,전기전자,전화기
3970,C170336,전기전자,다리미
3971,C170337,전기전자,헤어드라이어
3972,C170338,전기전자,고데기
3973,C170339,전기전자,기타이미용가전
3974,C170340,전기전자,전기밥솥
3975,C170341,전기전자,오븐/전자레인지
3976,C170342,전기전자,인덕션/가스레인지
3977,C170343,전기전자,블랜더
3978,C170344,전기전자,토스터/제빵기
3979,C170345,전기전자,요구르트/청국장제조기
3980,C170346,전기전자,기타주방가전
3981,C170347,전기전자,리모컨/액세서리
3982,C170348,전기전자,소형디지털가전액세서리
3983,C170349,전기전자,저장장치
3984,C170350,전기전자,키보드
3985,C170351,전기전자,마우스
3986,C170352,전기전자,스피커
3987,C170353,전기전자,공유기
3988,C170354,전기전자,기타컴퓨터액세서리
3989,C170355,전기전자,건강마스크
3990,C170356,전기전자,녹즙기/원액기
3991,C170357,전기전자,체중계/신장계
3992,C170401,의류잡화,기타남성의류세트
3993,C170402,의류잡화,여성팬티
3994,C170403,의류잡화,여성런닝셔츠/캐미솔
3995,C170404,의류잡화,여성내의
3996,C170405,의류잡화,남성팬티
3997,C170406,의류잡화,남성런닝셔츠
3998,C170407,의류잡화,남성내의
3999,C170408,의류잡화,여성실내복
4000,C170409,의류잡화,남성실내복
4001,C170410,의류잡화,여성일반양말
4002,C170411,의류잡화,여성수면양말
4003,C170412,의류잡화,여성덧신류
4004,C170413,의류잡화,스타킹
4005,C170414,의류잡화,여성타이즈
4006,C170415,의류잡화,여성양말선물세트
4007,C170416,의류잡화,남성일반양말
4008,C170417,의류잡화,남성양말선물세트
4009,C170418,의류잡화,남여속옷세트
4010,C170419,의류잡화,남여양말세트
4011,C170420,의류잡화,남성슬리퍼
4012,C170421,의류잡화,유아동슬리퍼
4013,C170422,의류잡화,기타여행용가방
4014,C170423,의류잡화,남성벨트
4015,C170424,의류잡화,여성장갑
4016,C170425,의류잡화,남성장갑
4017,C170426,의류잡화,기타모자
4018,C170428,의류잡화,장우산
4019,C170429,의류잡화,3단우산
4020,C170430,의류잡화,2단우산
4021,C170431,의류잡화,아동우산
4022,C170432,의류잡화,일회용우산
4023,C170433,의류잡화,양산
4024,C170434,의류잡화,우비
4025,C170435,의류잡화,기타패션잡화
4026,C170437,의류잡화,선반장/행거
4027,C170438,의류잡화,성인이불/이불커버
4028,C170501,레저취미,원예공구/살수용품
4029,C170502,레저취미,애견사료
4030,C170503,레저취미,애견간식
4031,C170505,레저취미,애견배변용품
4032,C170506,레저취미,애견장난감/훈련
4033,C170507,레저취미,고양이사료
4034,C170508,레저취미,고양이간식
4035,C170509,레저취미,고양이모래/배변용품
4036,C170510,레저취미,관상어용품
4037,C170511,레저취미,관상조용품
4038,C170512,레저취미,곤충용품
4039,C170513,레저취미,설치류용품
4040,C170515,레저취미,오일/첨가제
4041,C170516,레저취미,기타자동차정비용품
4042,C170518,레저취미,스노우체인
4043,C170519,레저취미,제설용품
4044,C170520,레저취미,세차도구
4045,C170522,레저취미,워셔액
4046,C170523,레저취미,차량용방향/제취제
4047,C170525,레저취미,실외액세서리편의용품
4048,C170526,레저취미,기타야구용품
4049,C170527,레저취미,기타축구용품
4050,C170529,레저취미,기타테니스용품
4051,C170530,레저취미,기타탁구용품
4052,C170531,레저취미,기타배드민턴용품
4053,C170533,레저취미,기타등산용품
4054,C170534,레저취미,기타캠핑용품
4055,C170601,문화용품,연필
4056,C170602,문화용품,볼펜
4057,C170603,문화용품,매직/보드마카
4058,C170604,문화용품,형광펜
4059,C170605,문화용품,샤프/샤프심
4060,C170606,문화용품,필통
4061,C170607,문화용품,수정용품
4062,C170608,문화용품,물감
4063,C170609,문화용품,색연필
4064,C170610,문화용품,채색도구
4065,C170611,문화용품,스케치북
4066,C170612,문화용품,도화지/미술용지
4067,C170613,문화용품,색종이
4068,C170614,문화용품,조각/만들기용품
4069,C170615,문화용품,다이어리
4070,C170616,문화용품,수첩메모
4071,C170617,문화용품,일반노트
4072,C170618,문화용품,초등노트
4073,C170619,문화용품,자석놀이
4074,C170620,문화용품,테이프
4075,C170621,문화용품,풀
4076,C170622,문화용품,스테이플러
4077,C170623,문화용품,집게/클립
4078,C170624,문화용품,칼/가위
4079,C170625,문화용품,자/제도용품
4080,C170626,문화용품,전자계산기
4081,C170627,문화용품,싸인물/자석/압핀
4082,C170628,문화용품,보드류
4083,C170629,문화용품,파일/바인더
4084,C170630,문화용품,서류정리용품
4085,C170631,문화용품,기타일반문구/사무용품
4086,C170632,문화용품,포스트잇
4087,C170633,문화용품,견출지/분류스티커
4088,C170634,문화용품,봉투류
4089,C170635,문화용품,서식지
4090,C170637,문화용품,패션스티커
4091,C170638,문화용품,편지지/편지봉투
4092,C170639,문화용품,카드
4093,C170640,문화용품,포장용품
4094,C170641,문화용품,쇼핑백
4095,C170642,문화용품,파티장식/소품
4096,C170644,문화용품,화투/카드
4097,C170645,문화용품,기타파티/팬시용품
4098,C170646,문화용품,유아서적
4099,C170647,문화용품,아동서적
4100,C170649,문화용품,보드게임
4101,C170650,문화용품,일반교육완구
4102,C170651,문화용품,자연/과학완구
4103,C170652,문화용품,음악/악기완구
4104,C170653,문화용품,미술/창작완구
4105,C170654,문화용품,스포츠완구
4106,C170655,문화용품,실외놀이완구
4107,C170656,문화용품,물놀이용품
4108,C170657,문화용품,미니자동차
4109,C170658,문화용품,피규어
4110,C170659,문화용품,무선조종
4111,C170660,문화용품,콜렉션인형
4112,C170661,문화용품,여아드레스및소품
4113,C170663,문화용품,DIY완구
4114,C170664,문화용품,기타물놀이용품
4115,C170665,문화용품,목욕용장난감
4116,C170701,가정잡화,생활잡화균일가
4117,D010101,베이직케어,스킨/토너
4118,D010102,베이직케어,미스트
4119,D010103,베이직케어,에멀젼/로션
4120,D010104,베이직케어,에센스/세럼
4121,D010105,베이직케어,아이케어
4122,D010106,베이직케어,크림/밤/오일
4123,D010107,베이직케어,스킨케어세트
4124,D010201,선케어,선크림류
4125,D010202,선케어,태닝/애프터선케어
4126,D010301,클렌징,페이셜클렌저
4127,D010401,집중케어,페이셜팩류
4128,D010501,남성케어,남성용면도기/날
4129,D010502,남성케어,쉐이빙폼/젤
4130,D010503,남성케어,클래식면도용품
4131,D010504,남성케어,남성용클렌저
4132,D010505,남성케어,남성용스킨케어류
4133,D010506,남성케어,남성스킨케어세트
4134,D010507,남성케어,남성용선크림/메이크업류
4135,D010601,베이비케어,유아용화장품
4136,D010602,베이비케어,기저귀크림/파우더
4137,D010603,베이비케어,유아용샴푸/바디워시
4138,D010604,베이비케어,유아목욕용품
4139,D020101,헤어케어,샴푸
4140,D020102,헤어케어,린스/컨디셔너
4141,D020103,헤어케어,트리트먼트/팩
4142,D020104,헤어케어,헤어에센스
4143,D020105,헤어케어,헤어스프레이
4144,D020106,헤어케어,헤어무스/젤
4145,D020107,헤어케어,헤어왁스
4146,D020108,헤어케어,염모제
4147,D020201,바디케어,바디워시
4148,D020202,바디케어,바디보습
4149,D020203,바디케어,입욕제/스파제품
4150,D020204,바디케어,바디케어세트
4151,D020205,바디케어,바디슬리밍/리프팅
4152,D020206,바디케어,제모용품
4153,D020207,바디케어,데오도란트
4154,D020301,핸드/풋케어,핸드워시/손세정제
4155,D020302,핸드/풋케어,핸드로션/크림
4156,D020303,핸드/풋케어,풋케어
4157,D020304,핸드/풋케어,풋케어도구
4158,D020401,구강케어,치약
4159,D020402,구강케어,칫솔
4160,D020403,구강케어,전동칫솔/칫솔모
4161,D020404,구강케어,구강청정제
4162,D020405,구강케어,기타구강관리용품
4163,D020406,구강케어,치약/칫솔세트
4164,D020501,여성용품,생리대
4165,D020502,여성용품,탐폰
4166,D020503,여성용품,팬티라이너
4167,D020504,여성용품,여성세정제
4168,D030102,피트니스,기타피트니스기구
4169,D030103,피트니스,기타건강측정용품
4170,D030201,건강기능식품,종합영양제
4171,D030202,건강기능식품,일반비타민
4172,D030203,건강기능식품,기타영양제
4173,D030204,건강기능식품,운동보조식품
4174,D030205,건강기능식품,다이어트보조식품
4175,D030206,건강기능식품,미용보조식품
4176,D030207,건강기능식품,건강보조식품세트
4177,D030301,일반의약외품,안전상비의약외품
4178,D030302,일반의약외품,콘돔
4179,D030303,일반의약외품,건강마스크
4180,D030304,일반의약외품,밴드류
4181,D030306,일반의약외품,온/냉찜질용품
4182,D040101,과자,기타견과류
4183,D040102,과자,일반시리얼
4184,D040103,과자,즉석스프
4185,D040104,과자,기타레토르트
4186,D040105,과자,일반껌
4187,D040106,과자,하드캔디
4188,D040107,과자,판초콜릿
4189,D040108,과자,일반스낵
4190,D040109,과자,쿠키
4191,D040110,과자,파이
4192,D040111,과자,바아이스크림
4193,D040112,과자,컵아이스크림
4194,D040201,음료,생수
4195,D040202,음료,탄산수
4196,D040203,음료,콜라
4197,D040204,음료,혼합탄산
4198,D040205,음료,스포츠음료
4199,D040206,음료,비타민/에너지음료
4200,D040207,음료,한방음료
4201,D040208,음료,숙취해소음료
4202,D040209,음료,기타기능성음료
4203,D040210,음료,과일음료
4204,D040211,음료,채소음료
4205,D040212,음료,과채혼합음료
4206,D040213,음료,일반차음료
4207,D040214,음료,전통차음료
4208,D040215,음료,커피음료
4209,D040216,음료,일반두유
4210,D040217,음료,믹스커피
4211,D040218,음료,식수용차
4212,D040219,음료,녹차/홍차
4213,D040220,음료,허브/꽃차
4214,D040221,음료,전통/한방차
4215,D040222,음료,코코아
4216,D040223,음료,아이스티
4217,D050101,화장지/티슈,롤티슈
4218,D050102,화장지/티슈,각티슈/미용티슈
4219,D050103,화장지/티슈,물티슈
4220,D050201,방향/제습/탈취제,방향제
4221,D050202,방향/제습/탈취제,제습제
4222,D050203,방향/제습/탈취제,차량용방향/제취제
4223,D050204,방향/제습/탈취제,향초
4224,D050205,방향/제습/탈취제,디퓨저
4225,D050301,기기,헤어드라이어
4226,D050302,기기,헤어세팅기
4227,D060101,미용소품,여성헤어액세서리
4228,D060102,미용소품,기름종이
4229,D060103,미용소품,메탈미용소도구
4230,D060104,미용소품,속눈썹/쌍꺼풀
4231,D060105,미용소품,메이크업브러쉬
4232,D060106,미용소품,스폰지/퍼프
4233,D060107,미용소품,네일케어도구
4234,D060108,미용소품,면봉/화장솜
4235,D060109,미용소품,미용거울
4236,D060201,양말류,여성덧신류
4237,D060202,양말류,스타킹
4238,D060203,양말류,여성타이즈
4239,D060301,우산/양산류,장우산
4240,D060302,우산/양산류,우비
4241,D060401,파티/팬시용품,기타파티/팬시용품
4242,D060501,전기용품,건전지
4243,D060502,전기용품,이어폰/헤드폰
4244,D060601,안전용품,보안용품
4245,D060701,여행용품,여행용소품
4246,D060801,계절팩,손난로/핫팩
4247,D070101,여성,여성향수
4248,D070201,남성,남성향수
4249,D080101,베이스메이크업,메이크업베이스/프라이머
4250,D080102,베이스메이크업,BB/파운데이션/컴팩트류
4251,D080103,베이스메이크업,블러셔/쉐이딩/하이라이터
4252,D080201,아이메이크업,아이라이너
4253,D080202,아이메이크업,아이브로우
4254,D080203,아이메이크업,마스카라
4255,D080204,아이메이크업,아이섀도우
4256,D080205,아이메이크업,메이크업세트
4257,D080301,립메이크업,립스틱/립라이너
4258,D080302,립메이크업,립글로즈/틴트
4259,D080401,네일메이크업,일반네일/케어류
4260,B710302,캠핑,캠핑퍼니처용품
4261,B510307,골프,골프클럽
4262,C170662,문화용품,역할놀이
4263,C170636,문화용품,복사용지
4264,C170643,문화용품,풍선
4265,C170648,문화용품,일반서적
4266,C100401,냉동MS,해물찌개/탕
4267,C100408,냉동MS,냉동국탕류
4268,C170514,레저취미,와이퍼
4269,C170517,레저취미,차량용충전기
4270,C170521,레저취미,세차수건
4271,C170524,레저취미,실내액세서리편의용품
4272,C170528,레저취미,기타농구용품
4273,C170532,레저취미,미니벨로
4274,C170535,레저취미,손난로/핫팩
4275,C170152,주방용품,비닐장갑
4276,C170159,주방용품,종이컵
4277,C170427,의류잡화,여성헤어액세서리
4278,C170436,의류잡화,침대
4279,D030101,피트니스,웨이트기구
4280,B290202,행사,일반브랜드
4281,B270308,애견용품,애견잡화
4282,B270315,애견용품,애견비식품
4283,B270506,고양이용품,캣타워/장난감
4284,B270701,수족관용품,곤충
4285,B270707,수족관용품,소동물
4286,C170504,레저취미,애견목욕/위생용품
4287,A090106,주방용품,임      대
4288,B710103,브랜드,온라인브랜드
4289,B340301,수입브랜드,수입브랜드
4290,B870402,안전용품,보안용품
4291,C170209,청소욕실용품,바구니
4292,B630203,전통간식,한과행사
4293,B630401,먹거리행사,반찬류행사
4294,B260402,VIDEOGAME,비디오게임기
4295,B280101,자동차 정비용품,자동차부품
4296,B420201,카메라/캠코더,카메라소품
4297,C170306,전기전자,충전지
4298,C170312,전기전자,테이블스탠드
4299,B451701,시즌토탈,시즌샵
4300,B510302,골프,골프클럽
4301,A090606,침구/수예,수예소품
4302,D030305,일반의약외품,렌즈관리용품
4303,A010902,주류,음료
4304,A011001,차/커피,디저트류
4305,A011104,기타,PECK G&C
4306,A011109,기타,멘즈셀렉샵
4307,B070504,해조류,다시마
4308,B070703,건오징어,울릉도건오징어
4309,B070903,육포,수입산육포
4310,B110604,가루,부침/튀김가루
4311,B110902,액상조미료,요리식초
4312,B140705,껌,키즈껌
4313,B141001,선물세트,과자선물세트
4314,B141201,간식용과자,간식용소시지
4315,B141306,수입과자,수입파이
4316,B141503,전통과자,온라인팥빙수재료
4317,B150105,생수,온라인 생수
4318,B550203,친환경채소,친환경뿌리채소
4319,B550305,건강선물세트,온라인 선물세트
4320,B550503,생활한방,한방차
4321,B560102,밥류,김밥
4322,B560203,간편조리,음료
4323,B560501,간편조리,샐러드
4324,B790309,조개살,새우살
4325,B790401,연체,갑오징어
4326,B790501,새우,기타새우
4327,B800101,특산물행사,김특산물
4328,B800204,멸치,새우홍합
4329,B080102,Fast Food,F/F기타
4330,B080302,레스토랑,뷔페레스토랑
4331,B080402,카페,생과일
4332,B080503,판매시설,안경점
4333,C020204,잡곡,흑미
4334,C020208,잡곡,기타잡곡류
4335,C030104,엽채류,시금치
4336,C030110,엽채류,근대/아욱
4337,C030305,근채류,연근
4338,C040207,선어가공,포장고등어
4339,C040214,선어가공,생선선물세트
4340,C040306,건어류,어포류
4341,C040311,건어류,건미역
4342,C040406,건어가공,조미도시락김
4343,C050103,국내산우육,한우채끝
4344,C080302,냉장축산,햄선물세트
4345,C090104,아이스크림,모나카
4346,C100102,냉장간식MS,빵/케이크
4347,C130709,즉석식품,즉석국/찌개
4348,C140101,장류,간장
4349,C140201,식용유,콩기름
4350,C140206,식용유,카놀라유
4351,A020106,섬유잡화,모자(특정)
4352,A020112,섬유잡화,패션갤러리움
4353,A060122,스포츠,블랙야크
4354,A060128,스포츠,이젠벅
4355,A060133,스포츠,빈폴아웃도어
4356,A060140,스포츠,휠라아웃도어
4357,B700704,장갑,모장갑
4358,A090505,가구,식탁
4359,A090510,가구,건강침대(흙침대)
4360,A090607,침구/수예,커       튼
4361,B490401,여성이지캐주얼,여성이지캐주얼상의
4362,B490701,여성특정,미시캐쥬얼특정
4363,A020311,화장품,라코스메티크
4364,B660706,미용소품,용기
4365,B700302,TRAVEL,여행용품
4366,B660801,아로마,디퓨져
4367,B900101,기초화장품,남성화장품
4368,B900203,색조화장품,립
4369,C160401,유아용품,유아용화장품
4370,C160407,유아용품,유아용세척용품
4371,C160503,화장품,페이셜팩류
4372,C160508,화장품,립글로즈/틴트
4373,C160514,화장품,면봉/화장솜
4374,C160604,두발용품,트리트먼트/팩
4375,C160701,생리용품,생리대
4376,C160705,생리용품,성인용일회용팬티
4377,A060236,골프용품,나이키골프
4378,A060239,골프용품,휴고보스골프
4379,A060243,골프용품,우리골프
4380,A060246,골프용품,명성골프
4381,A060249,골프용품,골프존마켓
4382,A060252,골프용품,해리토리 상품군
4383,A060107,스포츠,스포츠용품
4384,B710204,등산,등산소품
4385,B360102,롤러보드,스케이트보드
